abstract_id,source_id,title,disagreement_type,pattern,recommendation,reviewer_1_name,reviewer_1_decision,reviewer_1_confidence,reviewer_2_name,reviewer_2_decision,reviewer_2_confidence,reviewer_3_name,reviewer_3_decision,reviewer_3_confidence
42395,RamA c_2018,"A conceptual reference framework for sustainability education in multilingual and cross-cultural settings: Applied technology, transmedia, and digital storytelling",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42397,ShaEdu_2024,Education for Sustainable Development in Kenya,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,50,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42399,KarEnv_2024,Environmental Education and Education for Sustainable Development in Chile: An Exploratory Study,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42404,BauPro_2025,Professional Development for All: Enabling Advocates for Education for Sustainable Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42408,DloSus_2023,"Sustainability online? Actors, hierarchies, and communication patterns in collaborative development of open educational resources",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42410,ZulTra_2017,Training of a geography teacher in the process of getting master's degree to form the experience of making decisions on environmental problems by students of 10 grades: Theory and methodological experience,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42411,SheWhy_2015,Why It Matters How We Frame “Education” in Education for Sustainable Development,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,85,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42413,RicEdu_2015,Education for sustainable development in France,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,50,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42425,Bre(Ho_2019,(How) do students reflect on sustainability?: A model to diagnose and foster reflective thinking about sustainability,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42426,RamA c_2020,"A conceptual reference framework for sustainability education in multilingual and cross-cultural settings: Applied technology, transmedia, and digital storytelling",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42431,RuiEdu_2025,Education for Sustainable Development and Universal Design for Learning: A Proposal for Service Learning at the University,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42433,BarEdu_2025,Education for Sustainable Development: Fostering Sustain‘abilities’ in Sports Coaches,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42434,MatEng_2018,Engineering education for sustainable development: A capabilities approach,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42435,ZhaExp_2019,Experiences and lessons: An international training programme on education for sustainability in the context of chinese formal education,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42437,KemGra_2025,Graduate Futures: Embodying Education for Sustainable Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,INCLUDE,75
42438,RowHIG_2015,HIGHER EDUCATION FOR SUSTAINABLE DEVELOPMENT IN THE COMMUNITY AND THROUGH PARTNERSHIPS,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42442,AhaInt_2022,Interparadigmatic Perspectives Are Supported by Data Structures,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,68,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42449,ZahSus_2016,"Sustainable education: A buzzword of universiti teknologi PETRONAS, Malaysia",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42455,FujTow_2021,Towards the Identification of ESD Competencies Required for Pre-service Science Teachers,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,INCLUDE,80
42460,ReiEdu_2016,Education for sustainable development and the professional curriculum,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42468,FilTea_2016,Teaching Education for Sustainable Development: Implications on Learning Programmes at Higher Education,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42473,AgbEme_2015,Emergent properties and position-practice system of university educators in the mainstreaming of Education for Sustainable Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42482,AlaPol_2020,Policy Initiatives for Improving the Contributions of University Agricultural Education and Extension Institutions to Environmental and Sustainable Development in Agriculture,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42485,SalSus_2016,Sustainability from the Transdisciplinary Perspective: An Action Research Strategy for Continuing Education Program Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42491,UjeEdu_2020,Education for Sustainable Development (ESD) in higher education,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,INCLUDE,75
42495,PetExt_2016,Extent of education for sustainable development (ESD) integration in Malaysian community colleges,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,82,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42496,ScoIn _2019,In search of core values,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,72,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42497,NikInt_2021,Intercultural competence and intercultural communication in the context of education for sustainable development,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,EXCLUDE,50,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42499,AndRes_2019,Responsibility for the future – sustainable development from the students’ perspective,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,72,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42510,DucIMP_2022,IMPROVING THE EFFECTIVENESS OF THE TEACHING MODEL IN POLAND IN VOCATIONAL SCHOOLS: ENVIRONMENTAL PROTECTION TECHNICAL AND ENVIRONMENTAL ENGINEERING AND LAND IMPROVEMENT TECHNICIAN IN EDUCATION FOR RESPONSIBLE ENVIRONMENTAL CITIZENSHIP,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42512,"Qi,The_2021",The Construction of Teacher Identity in Education for Sustainable Development: The Case of Chinese ESP Teachers,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42515,MirAss_2021,Assessing student teachers' perceptions of self-efficacy for a sustainable gender equality practice: A case study in Spain,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42519,ZacEdu_2006,Education for Sustainable Development: The Impact of an Out-Door Program on Student Teachers,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42525,BalAna_2016,Analysing Key Debates in Education and Sustainable Development in Relation to ESD Practice in Viet Nam,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42544,KieThe_2015,The contribution of non-formal education for training teachers in education for sustainable development in vietnam: A case study,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42546,EkpYou_2015,"Youth Empowerment in Higher Education for Sustainable Development of Developing Communities in Cross River State, Nigeria",partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,68,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42547,HofCha_2018,Changes in Thoughts and Actions as Requirements for a Sustainable Future: A Review of Recent Research on the Finnish Educational System and Sustainable Development,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42548,KimDev_2023,Developing a Model for Sustainable Development in Education Based on Convergence Education,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42550,ElsPro_2017,Promotion of system competence based on the syndrome approach in pre-service biology teacher education,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42556,JohSci_2011,Science Education and Education for Citizenship and Sustainable Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42564,VioThe_2023,The Contribution of Quality Management to the Efficiency of Education for Sustainable Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42567,IonDev_2015,Developing green skills in the new economy,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,65,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42568,MbhEdu_2024,Education for Sustainable Development Goals: Qualitative Review of Emerging Concepts and Opportunities for HEI,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Lead Methodologist para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,85,Climate Literacy & Green Skills Specialist,INCLUDE,80
42570,FinLiv_2017,Living labs for education for sustainable development in the context of higher education: Identifying triggers and drivers of development in the Portuguese Universities,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,70,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,50
42571,AngSt._2021,St. Paul University Philippines' Thrust towards Education for Sustainable Development,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42576,EmaArt_2024,Artificial Intelligence and Teaching Tomorrow's Generations: English Language Education for Sustainable Development,partial,EXCLUDE(2) vs INCLUDE(1),Mayoria hacia EXCLUDE. Verificar los criterios de evaluacion de ESD & Sustainability Education Expert para entender la discrepancia.,Lead Methodologist,EXCLUDE,50,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
42577,KarCha_2021,Chalmers University of Technology: Overcoming Resistance and Inertia in Education through the Dynamics of a Matrix Organization Including Student Co-Creation,partial,INCLUDE(2) vs EXCLUDE(1),Mayoria hacia INCLUDE. Verificar los criterios de evaluacion de Climate Literacy & Green Skills Specialist para entender la discrepancia.,Lead Methodologist,INCLUDE,78,ESD & Sustainability Education Expert,INCLUDE,78,Climate Literacy & Green Skills Specialist,EXCLUDE,70
